TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 10
Start Date:,06/16/2022
Start Time:,06:14:10
Duration (dd:hh:mm:ss):,00:00:39:03
Log Interval (mm:ss):,00:01
Number of points:,2343
Description:,

Statistics Channel: ,MC
06/16/2022,18:40:54,0.072
06/16/2022,18:40:55,0.070
06/16/2022,18:40:56,0.065
06/16/2022,18:40:57,0.072
06/16/2022,18:40:58,0.076
06/16/2022,18:40:59,0.076
06/16/2022,18:41:00,0.085
06/16/2022,18:41:01,0.083
06/16/2022,18:41:02,0.064
06/16/2022,18:41:03,0.068
06/16/2022,18:41:04,0.072
06/16/2022,18:41:05,0.072
06/16/2022,18:41:06,0.069
06/16/2022,18:41:07,0.084
06/16/2022,18:41:08,0.072
06/16/2022,18:41:09,0.076
06/16/2022,18:41:10,0.075
06/16/2022,18:41:11,0.082
06/16/2022,18:41:12,0.069
06/16/2022,18:41:13,0.072
06/16/2022,18:41:14,0.070
06/16/2022,18:41:15,0.068
06/16/2022,18:41:16,0.064
06/16/2022,18:41:17,0.077
06/16/2022,18:41:18,0.072
06/16/2022,18:41:19,0.072
06/16/2022,18:41:20,0.073
06/16/2022,18:41:21,0.079
06/16/2022,18:41:22,0.070
06/16/2022,18:41:23,0.068
06/16/2022,18:41:24,0.084
06/16/2022,18:41:25,0.074
06/16/2022,18:41:26,0.072
06/16/2022,18:41:27,0.079
06/16/2022,18:41:28,0.067
06/16/2022,18:41:29,0.075
06/16/2022,18:41:30,0.081
06/16/2022,18:41:31,0.073
06/16/2022,18:41:32,0.068
06/16/2022,18:41:33,0.069
06/16/2022,18:41:34,0.076
06/16/2022,18:41:35,0.070
06/16/2022,18:41:36,0.087
06/16/2022,18:41:37,0.074
06/16/2022,18:41:38,0.071
06/16/2022,18:41:39,0.065
06/16/2022,18:41:40,0.068
06/16/2022,18:41:41,0.065
06/16/2022,18:41:42,0.076
06/16/2022,18:41:43,0.077
06/16/2022,18:41:44,0.076
06/16/2022,18:41:45,0.070
06/16/2022,18:41:46,0.065
06/16/2022,18:41:47,0.071
06/16/2022,18:41:48,0.070
06/16/2022,18:41:49,0.069
06/16/2022,18:41:50,0.065
06/16/2022,18:41:51,0.069
06/16/2022,18:41:52,0.078
06/16/2022,18:41:53,0.082
06/16/2022,18:41:54,0.087
06/16/2022,18:41:55,0.065
06/16/2022,18:41:56,0.069
06/16/2022,18:41:57,0.075
06/16/2022,18:41:58,0.074
06/16/2022,18:41:59,0.085
06/16/2022,18:42:00,0.072
06/16/2022,18:42:01,0.070
06/16/2022,18:42:02,0.073
06/16/2022,18:42:03,0.066
06/16/2022,18:42:04,0.073
06/16/2022,18:42:05,0.066
06/16/2022,18:42:06,0.069
06/16/2022,18:42:07,0.066
06/16/2022,18:42:08,0.082
06/16/2022,18:42:09,0.064
06/16/2022,18:42:10,0.080
06/16/2022,18:42:11,0.074
06/16/2022,18:42:12,0.069
06/16/2022,18:42:13,0.071
06/16/2022,18:42:14,0.069
06/16/2022,18:42:15,0.069
06/16/2022,18:42:16,0.077
06/16/2022,18:42:17,0.066
06/16/2022,18:42:18,0.070
06/16/2022,18:42:19,0.074
06/16/2022,18:42:20,0.070
06/16/2022,18:42:21,0.066
06/16/2022,18:42:22,0.078
06/16/2022,18:42:23,0.067
06/16/2022,18:42:24,0.068
06/16/2022,18:42:25,0.074
06/16/2022,18:42:26,0.071
06/16/2022,18:42:27,0.070
06/16/2022,18:42:28,0.072
06/16/2022,18:42:29,0.073
06/16/2022,18:42:30,0.065
06/16/2022,18:42:31,0.079
06/16/2022,18:42:32,0.062
06/16/2022,18:42:33,0.086
06/16/2022,18:42:34,0.071
06/16/2022,18:42:35,0.085
06/16/2022,18:42:36,0.065
06/16/2022,18:42:37,0.069
06/16/2022,18:42:38,0.071
06/16/2022,18:42:39,0.076
06/16/2022,18:42:40,0.072
06/16/2022,18:42:41,0.069
06/16/2022,18:42:42,0.073
06/16/2022,18:42:43,0.071
06/16/2022,18:42:44,0.067
06/16/2022,18:42:45,0.072
06/16/2022,18:42:46,0.073
06/16/2022,18:42:47,0.072
06/16/2022,18:42:48,0.065
06/16/2022,18:42:49,0.068
06/16/2022,18:42:50,0.069
06/16/2022,18:42:51,0.070
06/16/2022,18:42:52,0.076
06/16/2022,18:42:53,0.064
06/16/2022,18:42:54,0.075
06/16/2022,18:42:55,0.076
06/16/2022,18:42:56,0.065
06/16/2022,18:42:57,0.066
06/16/2022,18:42:58,0.081
06/16/2022,18:42:59,0.063
06/16/2022,18:43:00,0.071
06/16/2022,18:43:01,0.074
06/16/2022,18:43:02,0.071
06/16/2022,18:43:03,0.071
06/16/2022,18:43:04,0.071
06/16/2022,18:43:05,0.068
06/16/2022,18:43:06,0.071
06/16/2022,18:43:07,0.082
06/16/2022,18:43:08,0.072
06/16/2022,18:43:09,0.070
06/16/2022,18:43:10,0.068
06/16/2022,18:43:11,0.063
06/16/2022,18:43:12,0.066
06/16/2022,18:43:13,0.066
06/16/2022,18:43:14,0.074
06/16/2022,18:43:15,0.065
06/16/2022,18:43:16,0.072
06/16/2022,18:43:17,0.067
06/16/2022,18:43:18,0.069
06/16/2022,18:43:19,0.063
06/16/2022,18:43:20,0.064
06/16/2022,18:43:21,0.066
06/16/2022,18:43:22,0.072
06/16/2022,18:43:23,0.071
06/16/2022,18:43:24,0.069
06/16/2022,18:43:25,0.069
06/16/2022,18:43:26,0.071
06/16/2022,18:43:27,0.064
06/16/2022,18:43:28,0.063
06/16/2022,18:43:29,0.067
06/16/2022,18:43:30,0.072
06/16/2022,18:43:31,0.066
06/16/2022,18:43:32,0.070
06/16/2022,18:43:33,0.065
06/16/2022,18:43:34,0.062
06/16/2022,18:43:35,0.069
06/16/2022,18:43:36,0.068
06/16/2022,18:43:37,0.061
06/16/2022,18:43:38,0.067
06/16/2022,18:43:39,0.072
06/16/2022,18:43:40,0.062
06/16/2022,18:43:41,0.068
06/16/2022,18:43:42,0.065
06/16/2022,18:43:43,0.071
06/16/2022,18:43:44,0.073
06/16/2022,18:43:45,0.075
06/16/2022,18:43:46,0.065
06/16/2022,18:43:47,0.063
06/16/2022,18:43:48,0.064
06/16/2022,18:43:49,0.072
06/16/2022,18:43:50,0.069
06/16/2022,18:43:51,0.077
06/16/2022,18:43:52,0.065
06/16/2022,18:43:53,0.075
06/16/2022,18:43:54,0.067
06/16/2022,18:43:55,0.072
06/16/2022,18:43:56,0.070
06/16/2022,18:43:57,0.072
06/16/2022,18:43:58,0.070
06/16/2022,18:43:59,0.077
06/16/2022,18:44:00,0.069
06/16/2022,18:44:01,0.079
06/16/2022,18:44:02,0.073
06/16/2022,18:44:03,0.063
06/16/2022,18:44:04,0.065
06/16/2022,18:44:05,0.072
06/16/2022,18:44:06,0.061
06/16/2022,18:44:07,0.060
06/16/2022,18:44:08,0.074
06/16/2022,18:44:09,0.075
06/16/2022,18:44:10,0.069
06/16/2022,18:44:11,0.079
06/16/2022,18:44:12,0.069
06/16/2022,18:44:13,0.062
06/16/2022,18:44:14,0.070
06/16/2022,18:44:15,0.070
06/16/2022,18:44:16,0.064
06/16/2022,18:44:17,0.064
06/16/2022,18:44:18,0.061
06/16/2022,18:44:19,0.066
06/16/2022,18:44:20,0.062
06/16/2022,18:44:21,0.069
06/16/2022,18:44:22,0.070
06/16/2022,18:44:23,0.066
06/16/2022,18:44:24,0.066
06/16/2022,18:44:25,0.063
06/16/2022,18:44:26,0.073
06/16/2022,18:44:27,0.072
06/16/2022,18:44:28,0.066
06/16/2022,18:44:29,0.061
06/16/2022,18:44:30,0.070
06/16/2022,18:44:31,0.076
06/16/2022,18:44:32,0.068
06/16/2022,18:44:33,0.068
06/16/2022,18:44:34,0.065
06/16/2022,18:44:35,0.063
06/16/2022,18:44:36,0.067
06/16/2022,18:44:37,0.073
06/16/2022,18:44:38,0.066
06/16/2022,18:44:39,0.067
06/16/2022,18:44:40,0.067
06/16/2022,18:44:41,0.070
06/16/2022,18:44:42,0.068
06/16/2022,18:44:43,0.070
06/16/2022,18:44:44,0.065
06/16/2022,18:44:45,0.077
06/16/2022,18:44:46,0.073
06/16/2022,18:44:47,0.072
06/16/2022,18:44:48,0.076
06/16/2022,18:44:49,0.071
06/16/2022,18:44:50,0.064
06/16/2022,18:44:51,0.064
06/16/2022,18:44:52,0.075
06/16/2022,18:44:53,0.073
06/16/2022,18:44:54,0.069
06/16/2022,18:44:55,0.069
06/16/2022,18:44:56,0.076
06/16/2022,18:44:57,0.081
06/16/2022,18:44:58,0.077
06/16/2022,18:44:59,0.071
06/16/2022,18:45:00,0.085
06/16/2022,18:45:01,0.071
06/16/2022,18:45:02,0.075
06/16/2022,18:45:03,0.070
06/16/2022,18:45:04,0.064
06/16/2022,18:45:05,0.076
06/16/2022,18:45:06,0.066
06/16/2022,18:45:07,0.083
06/16/2022,18:45:08,0.066
06/16/2022,18:45:09,0.072
06/16/2022,18:45:10,0.074
06/16/2022,18:45:11,0.069
06/16/2022,18:45:12,0.061
06/16/2022,18:45:13,0.074
06/16/2022,18:45:14,0.066
06/16/2022,18:45:15,0.081
06/16/2022,18:45:16,0.067
06/16/2022,18:45:17,0.068
06/16/2022,18:45:18,0.073
06/16/2022,18:45:19,0.067
06/16/2022,18:45:20,0.069
06/16/2022,18:45:21,0.071
06/16/2022,18:45:22,0.073
06/16/2022,18:45:23,0.072
06/16/2022,18:45:24,0.073
06/16/2022,18:45:25,0.071
06/16/2022,18:45:26,0.093
06/16/2022,18:45:27,0.071
06/16/2022,18:45:28,0.093
06/16/2022,18:45:29,0.076
06/16/2022,18:45:30,0.070
06/16/2022,18:45:31,0.068
06/16/2022,18:45:32,0.072
06/16/2022,18:45:33,0.075
06/16/2022,18:45:34,0.088
06/16/2022,18:45:35,0.082
06/16/2022,18:45:36,0.073
06/16/2022,18:45:37,0.075
06/16/2022,18:45:38,0.079
06/16/2022,18:45:39,0.071
06/16/2022,18:45:40,0.074
06/16/2022,18:45:41,0.079
06/16/2022,18:45:42,0.074
06/16/2022,18:45:43,0.071
06/16/2022,18:45:44,0.080
06/16/2022,18:45:45,0.065
06/16/2022,18:45:46,0.066
06/16/2022,18:45:47,0.070
06/16/2022,18:45:48,0.067
06/16/2022,18:45:49,0.073
06/16/2022,18:45:50,0.072
06/16/2022,18:45:51,0.074
06/16/2022,18:45:52,0.077
06/16/2022,18:45:53,0.078
06/16/2022,18:45:54,0.066
06/16/2022,18:45:55,0.070
06/16/2022,18:45:56,0.068
06/16/2022,18:45:57,0.082
06/16/2022,18:45:58,0.073
06/16/2022,18:45:59,0.086
06/16/2022,18:46:00,0.074
06/16/2022,18:46:01,0.076
06/16/2022,18:46:02,0.075
06/16/2022,18:46:03,0.090
06/16/2022,18:46:04,0.084
06/16/2022,18:46:05,0.077
06/16/2022,18:46:06,0.070
06/16/2022,18:46:07,0.069
06/16/2022,18:46:08,0.068
06/16/2022,18:46:09,0.082
06/16/2022,18:46:10,0.069
06/16/2022,18:46:11,0.078
06/16/2022,18:46:12,0.074
06/16/2022,18:46:13,0.078
06/16/2022,18:46:14,0.072
06/16/2022,18:46:15,0.070
06/16/2022,18:46:16,0.076
06/16/2022,18:46:17,0.068
06/16/2022,18:46:18,0.073
06/16/2022,18:46:19,0.062
06/16/2022,18:46:20,0.070
06/16/2022,18:46:21,0.071
06/16/2022,18:46:22,0.069
06/16/2022,18:46:23,0.066
06/16/2022,18:46:24,0.067
06/16/2022,18:46:25,0.077
06/16/2022,18:46:26,0.068
06/16/2022,18:46:27,0.074
06/16/2022,18:46:28,0.071
06/16/2022,18:46:29,0.068
06/16/2022,18:46:30,0.067
06/16/2022,18:46:31,0.070
06/16/2022,18:46:32,0.076
06/16/2022,18:46:33,0.070
06/16/2022,18:46:34,0.079
06/16/2022,18:46:35,0.073
06/16/2022,18:46:36,0.076
06/16/2022,18:46:37,0.065
06/16/2022,18:46:38,0.070
06/16/2022,18:46:39,0.073
06/16/2022,18:46:40,0.066
06/16/2022,18:46:41,0.074
06/16/2022,18:46:42,0.072
06/16/2022,18:46:43,0.067
06/16/2022,18:46:44,0.073
06/16/2022,18:46:45,0.074
06/16/2022,18:46:46,0.088
06/16/2022,18:46:47,0.068
06/16/2022,18:46:48,0.075
06/16/2022,18:46:49,0.067
06/16/2022,18:46:50,0.081
06/16/2022,18:46:51,0.071
06/16/2022,18:46:52,0.074
06/16/2022,18:46:53,0.067
06/16/2022,18:46:54,0.073
06/16/2022,18:46:55,0.081
06/16/2022,18:46:56,0.069
06/16/2022,18:46:57,0.074
06/16/2022,18:46:58,0.069
06/16/2022,18:46:59,0.071
06/16/2022,18:47:00,0.066
06/16/2022,18:47:01,0.072
06/16/2022,18:47:02,0.069
06/16/2022,18:47:03,0.072
06/16/2022,18:47:04,0.069
06/16/2022,18:47:05,0.074
06/16/2022,18:47:06,0.077
06/16/2022,18:47:07,0.068
06/16/2022,18:47:08,0.063
06/16/2022,18:47:09,0.069
06/16/2022,18:47:10,0.079
06/16/2022,18:47:11,0.072
06/16/2022,18:47:12,0.064
06/16/2022,18:47:13,0.074
06/16/2022,18:47:14,0.074
06/16/2022,18:47:15,0.067
06/16/2022,18:47:16,0.073
06/16/2022,18:47:17,0.071
06/16/2022,18:47:18,0.070
06/16/2022,18:47:19,0.063
06/16/2022,18:47:20,0.077
06/16/2022,18:47:21,0.066
06/16/2022,18:47:22,0.065
06/16/2022,18:47:23,0.097
06/16/2022,18:47:24,0.074
06/16/2022,18:47:25,0.069
06/16/2022,18:47:26,0.065
06/16/2022,18:47:27,0.079
06/16/2022,18:47:28,0.072
06/16/2022,18:47:29,0.073
06/16/2022,18:47:30,0.076
06/16/2022,18:47:31,0.114
06/16/2022,18:47:32,0.070
06/16/2022,18:47:33,0.073
06/16/2022,18:47:34,0.072
06/16/2022,18:47:35,0.070
06/16/2022,18:47:36,0.072
06/16/2022,18:47:37,0.084
06/16/2022,18:47:38,0.083
06/16/2022,18:47:39,0.074
06/16/2022,18:47:40,0.068
06/16/2022,18:47:41,0.070
06/16/2022,18:47:42,0.071
06/16/2022,18:47:43,0.075
06/16/2022,18:47:44,0.076
06/16/2022,18:47:45,0.072
06/16/2022,18:47:46,0.075
06/16/2022,18:47:47,0.073
06/16/2022,18:47:48,0.074
06/16/2022,18:47:49,0.070
06/16/2022,18:47:50,0.078
06/16/2022,18:47:51,0.071
06/16/2022,18:47:52,0.069
06/16/2022,18:47:53,0.078
06/16/2022,18:47:54,0.073
06/16/2022,18:47:55,0.069
06/16/2022,18:47:56,0.071
06/16/2022,18:47:57,0.069
06/16/2022,18:47:58,0.067
06/16/2022,18:47:59,0.077
06/16/2022,18:48:00,0.079
06/16/2022,18:48:01,0.078
06/16/2022,18:48:02,0.067
06/16/2022,18:48:03,0.072
06/16/2022,18:48:04,0.069
06/16/2022,18:48:05,0.066
06/16/2022,18:48:06,0.072
06/16/2022,18:48:07,0.070
06/16/2022,18:48:08,0.068
06/16/2022,18:48:09,0.083
06/16/2022,18:48:10,0.074
06/16/2022,18:48:11,0.072
06/16/2022,18:48:12,0.076
06/16/2022,18:48:13,0.076
06/16/2022,18:48:14,0.073
06/16/2022,18:48:15,0.069
06/16/2022,18:48:16,0.072
06/16/2022,18:48:17,0.072
06/16/2022,18:48:18,0.075
06/16/2022,18:48:19,0.066
06/16/2022,18:48:20,0.079
06/16/2022,18:48:21,0.064
06/16/2022,18:48:22,0.068
06/16/2022,18:48:23,0.072
06/16/2022,18:48:24,0.061
06/16/2022,18:48:25,0.068
06/16/2022,18:48:26,0.072
06/16/2022,18:48:27,0.071
06/16/2022,18:48:28,0.070
06/16/2022,18:48:29,0.067
06/16/2022,18:48:30,0.069
06/16/2022,18:48:31,0.069
06/16/2022,18:48:32,0.070
06/16/2022,18:48:33,0.071
06/16/2022,18:48:34,0.067
06/16/2022,18:48:35,0.065
06/16/2022,18:48:36,0.069
06/16/2022,18:48:37,0.072
06/16/2022,18:48:38,0.074
06/16/2022,18:48:39,0.069
06/16/2022,18:48:40,0.071
06/16/2022,18:48:41,0.072
06/16/2022,18:48:42,0.071
06/16/2022,18:48:43,0.066
06/16/2022,18:48:44,0.075
06/16/2022,18:48:45,0.064
06/16/2022,18:48:46,0.078
06/16/2022,18:48:47,0.076
06/16/2022,18:48:48,0.083
06/16/2022,18:48:49,0.072
06/16/2022,18:48:50,0.072
06/16/2022,18:48:51,0.070
06/16/2022,18:48:52,0.065
06/16/2022,18:48:53,0.069
06/16/2022,18:48:54,0.063
06/16/2022,18:48:55,0.071
06/16/2022,18:48:56,0.075
06/16/2022,18:48:57,0.072
06/16/2022,18:48:58,0.081
06/16/2022,18:48:59,0.066
06/16/2022,18:49:00,0.075
06/16/2022,18:49:01,0.080
06/16/2022,18:49:02,0.072
06/16/2022,18:49:03,0.080
06/16/2022,18:49:04,0.082
06/16/2022,18:49:05,0.074
06/16/2022,18:49:06,0.079
06/16/2022,18:49:07,0.073
06/16/2022,18:49:08,0.080
06/16/2022,18:49:09,0.071
06/16/2022,18:49:10,0.086
06/16/2022,18:49:11,0.069
06/16/2022,18:49:12,0.070
06/16/2022,18:49:13,0.082
06/16/2022,18:49:14,0.071
06/16/2022,18:49:15,0.077
06/16/2022,18:49:16,0.073
06/16/2022,18:49:17,0.073
06/16/2022,18:49:18,0.084
06/16/2022,18:49:19,0.072
06/16/2022,18:49:20,0.073
06/16/2022,18:49:21,0.070
06/16/2022,18:49:22,0.072
06/16/2022,18:49:23,0.071
06/16/2022,18:49:24,0.072
06/16/2022,18:49:25,0.080
06/16/2022,18:49:26,0.085
06/16/2022,18:49:27,0.063
06/16/2022,18:49:28,0.070
06/16/2022,18:49:29,0.075
06/16/2022,18:49:30,0.069
06/16/2022,18:49:31,0.075
06/16/2022,18:49:32,0.071
06/16/2022,18:49:33,0.077
06/16/2022,18:49:34,0.070
06/16/2022,18:49:35,0.068
06/16/2022,18:49:36,0.075
06/16/2022,18:49:37,0.080
06/16/2022,18:49:38,0.084
06/16/2022,18:49:39,0.077
06/16/2022,18:49:40,0.077
06/16/2022,18:49:41,0.067
06/16/2022,18:49:42,0.087
06/16/2022,18:49:43,0.077
06/16/2022,18:49:44,0.076
06/16/2022,18:49:45,0.074
06/16/2022,18:49:46,0.075
06/16/2022,18:49:47,0.077
06/16/2022,18:49:48,0.077
06/16/2022,18:49:49,0.068
06/16/2022,18:49:50,0.072
06/16/2022,18:49:51,0.073
06/16/2022,18:49:52,0.074
06/16/2022,18:49:53,0.073
06/16/2022,18:49:54,0.075
06/16/2022,18:49:55,0.061
06/16/2022,18:49:56,0.069
06/16/2022,18:49:57,0.072
06/16/2022,18:49:58,0.070
06/16/2022,18:49:59,0.074
06/16/2022,18:50:00,0.071
06/16/2022,18:50:01,0.071
06/16/2022,18:50:02,0.068
06/16/2022,18:50:03,0.067
06/16/2022,18:50:04,0.076
06/16/2022,18:50:05,0.068
06/16/2022,18:50:06,0.075
06/16/2022,18:50:07,0.070
06/16/2022,18:50:08,0.066
06/16/2022,18:50:09,0.071
06/16/2022,18:50:10,0.069
06/16/2022,18:50:11,0.069
06/16/2022,18:50:12,0.070
06/16/2022,18:50:13,0.068
06/16/2022,18:50:14,0.070
06/16/2022,18:50:15,0.076
06/16/2022,18:50:16,0.072
06/16/2022,18:50:17,0.061
06/16/2022,18:50:18,0.067
06/16/2022,18:50:19,0.077
06/16/2022,18:50:20,0.065
06/16/2022,18:50:21,0.068
06/16/2022,18:50:22,0.071
06/16/2022,18:50:23,0.072
06/16/2022,18:50:24,0.074
06/16/2022,18:50:25,0.068
06/16/2022,18:50:26,0.084
06/16/2022,18:50:27,0.071
06/16/2022,18:50:28,0.072
06/16/2022,18:50:29,0.067
06/16/2022,18:50:30,0.076
06/16/2022,18:50:31,0.070
06/16/2022,18:50:32,0.068
06/16/2022,18:50:33,0.068
06/16/2022,18:50:34,0.067
06/16/2022,18:50:35,0.077
06/16/2022,18:50:36,0.071
06/16/2022,18:50:37,0.075
06/16/2022,18:50:38,0.071
06/16/2022,18:50:39,0.078
06/16/2022,18:50:40,0.063
06/16/2022,18:50:41,0.077
06/16/2022,18:50:42,0.077
06/16/2022,18:50:43,0.069
06/16/2022,18:50:44,0.071
06/16/2022,18:50:45,0.074
06/16/2022,18:50:46,0.077
06/16/2022,18:50:47,0.073
06/16/2022,18:50:48,0.082
06/16/2022,18:50:49,0.075
06/16/2022,18:50:50,0.069
06/16/2022,18:50:51,0.065
06/16/2022,18:50:52,0.076
06/16/2022,18:50:53,0.066
06/16/2022,18:50:54,0.063
06/16/2022,18:50:55,0.073
06/16/2022,18:50:56,0.070
06/16/2022,18:50:57,0.072
06/16/2022,18:50:58,0.070
06/16/2022,18:50:59,0.074
06/16/2022,18:51:00,0.075
06/16/2022,18:51:01,0.073
06/16/2022,18:51:02,0.070
06/16/2022,18:51:03,0.078
06/16/2022,18:51:04,0.070
06/16/2022,18:51:05,0.070
06/16/2022,18:51:06,0.074
06/16/2022,18:51:07,0.077
06/16/2022,18:51:08,0.074
06/16/2022,18:51:09,0.073
06/16/2022,18:51:10,0.084
06/16/2022,18:51:11,0.076
06/16/2022,18:51:12,0.071
06/16/2022,18:51:13,0.066
06/16/2022,18:51:14,0.068
06/16/2022,18:51:15,0.068
06/16/2022,18:51:16,0.068
06/16/2022,18:51:17,0.065
06/16/2022,18:51:18,0.068
06/16/2022,18:51:19,0.085
06/16/2022,18:51:20,0.072
06/16/2022,18:51:21,0.075
06/16/2022,18:51:22,0.076
06/16/2022,18:51:23,0.069
06/16/2022,18:51:24,0.072
06/16/2022,18:51:25,0.079
06/16/2022,18:51:26,0.071
06/16/2022,18:51:27,0.083
06/16/2022,18:51:28,0.075
06/16/2022,18:51:29,0.068
06/16/2022,18:51:30,0.098
06/16/2022,18:51:31,0.075
06/16/2022,18:51:32,0.070
06/16/2022,18:51:33,0.080
06/16/2022,18:51:34,0.079
06/16/2022,18:51:35,0.081
06/16/2022,18:51:36,0.070
06/16/2022,18:51:37,0.073
06/16/2022,18:51:38,0.069
06/16/2022,18:51:39,0.074
06/16/2022,18:51:40,0.070
06/16/2022,18:51:41,0.075
06/16/2022,18:51:42,0.068
06/16/2022,18:51:43,0.072
06/16/2022,18:51:44,0.066
06/16/2022,18:51:45,0.069
06/16/2022,18:51:46,0.066
06/16/2022,18:51:47,0.072
06/16/2022,18:51:48,0.071
06/16/2022,18:51:49,0.077
06/16/2022,18:51:50,0.081
06/16/2022,18:51:51,0.078
06/16/2022,18:51:52,0.070
06/16/2022,18:51:53,0.074
06/16/2022,18:51:54,0.081
06/16/2022,18:51:55,0.064
06/16/2022,18:51:56,0.074
06/16/2022,18:51:57,0.067
06/16/2022,18:51:58,0.065
06/16/2022,18:51:59,0.073
06/16/2022,18:52:00,0.069
06/16/2022,18:52:01,0.075
06/16/2022,18:52:02,0.132
06/16/2022,18:52:03,0.091
06/16/2022,18:52:04,0.071
06/16/2022,18:52:05,0.081
06/16/2022,18:52:06,0.065
06/16/2022,18:52:07,0.071
06/16/2022,18:52:08,0.068
06/16/2022,18:52:09,0.070
06/16/2022,18:52:10,0.077
06/16/2022,18:52:11,0.066
06/16/2022,18:52:12,0.065
06/16/2022,18:52:13,0.079
06/16/2022,18:52:14,0.067
06/16/2022,18:52:15,0.080
06/16/2022,18:52:16,0.067
06/16/2022,18:52:17,0.070
06/16/2022,18:52:18,0.072
06/16/2022,18:52:19,0.067
06/16/2022,18:52:20,0.074
06/16/2022,18:52:21,0.069
06/16/2022,18:52:22,0.074
06/16/2022,18:52:23,0.081
06/16/2022,18:52:24,0.084
06/16/2022,18:52:25,0.105
06/16/2022,18:52:26,0.120
06/16/2022,18:52:27,0.141
06/16/2022,18:52:28,0.174
06/16/2022,18:52:29,0.115
06/16/2022,18:52:30,0.088
06/16/2022,18:52:31,0.081
06/16/2022,18:52:32,0.080
06/16/2022,18:52:33,0.080
06/16/2022,18:52:34,0.077
06/16/2022,18:52:35,0.078
06/16/2022,18:52:36,0.081
06/16/2022,18:52:37,0.077
06/16/2022,18:52:38,0.075
06/16/2022,18:52:39,0.089
06/16/2022,18:52:40,0.081
06/16/2022,18:52:41,0.079
06/16/2022,18:52:42,0.080
06/16/2022,18:52:43,0.068
06/16/2022,18:52:44,0.081
06/16/2022,18:52:45,0.081
06/16/2022,18:52:46,0.084
06/16/2022,18:52:47,0.097
06/16/2022,18:52:48,0.111
06/16/2022,18:52:49,0.113
06/16/2022,18:52:50,0.105
06/16/2022,18:52:51,0.094
06/16/2022,18:52:52,0.090
06/16/2022,18:52:53,0.080
06/16/2022,18:52:54,0.094
06/16/2022,18:52:55,0.077
06/16/2022,18:52:56,0.090
06/16/2022,18:52:57,0.111
06/16/2022,18:52:58,0.147
06/16/2022,18:52:59,0.108
06/16/2022,18:53:00,0.121
06/16/2022,18:53:01,0.148
06/16/2022,18:53:02,0.153
06/16/2022,18:53:03,0.121
06/16/2022,18:53:04,0.097
06/16/2022,18:53:05,0.093
06/16/2022,18:53:06,0.078
06/16/2022,18:53:07,0.079
06/16/2022,18:53:08,0.090
06/16/2022,18:53:09,0.087
06/16/2022,18:53:10,0.086
06/16/2022,18:53:11,0.091
06/16/2022,18:53:12,0.078
06/16/2022,18:53:13,0.087

